id	filename	md5	size	state
547be6b9-373d-4d05-8ed6-d2eccb56ee8f	nationwidechildrens.org_biospecimen.TCGA-CM-4748.xml	643afdc80ff26237a23f7163b8fc3fc1	79064	live
8ffa0f19-67cf-4929-8608-c4039ef047da	nationwidechildrens.org_biospecimen.TCGA-AA-3562.xml	2c558c2d7fb26bd80bc42340dd215745	91444	live
b14a20cb-7c99-4085-b77b-ce8ed0bf9825	nationwidechildrens.org_biospecimen.TCGA-F4-6570.xml	4c0d58ba4d8b50c938c648e86cfa2538	69452	live
90379d72-20fc-47f6-b4cb-9ac49556050c	nationwidechildrens.org_biospecimen.TCGA-AG-A01W.xml	b9a0cf65320ec3b66c3629d9c9ffae55	97671	live
f6b5a32d-a61f-48b0-bf4c-54fddb409491	nationwidechildrens.org_biospecimen.TCGA-AG-A026.xml	2ea8da38846d9c4a9406d509fb43014f	112183	live
e16bf6e0-8e65-4dec-89d7-8b40872c9061	nationwidechildrens.org_biospecimen.TCGA-AG-3887.xml	5edcc48b84ef97c47e54178ecd85f02a	103093	live
9ba8a1ad-c936-4cd9-9c05-91e4d8f264c1	nationwidechildrens.org_biospecimen.TCGA-DC-6156.xml	85840e0215d8e28c443c4d4f5756a9d3	69452	live
d9f47d72-e99a-4a48-a006-e9fe18c7df69	nationwidechildrens.org_biospecimen.TCGA-EI-6514.xml	163b21ea6ac00cdce8df6003867f367f	69434	live
47a349d3-50b4-45f9-ac40-76db739e0db8	nationwidechildrens.org_biospecimen.TCGA-AG-A014.xml	bb1d8cfd28d8fa2ce718734e83bca494	105736	live
5a43d9ab-b6e6-4c24-a66d-4c3f63238953	nationwidechildrens.org_biospecimen.TCGA-AG-A02G.xml	2ac50ce3251550203a44b8e2c55ffcc8	114279	live
774376be-22c8-427e-98c6-4a264c5311a5	nationwidechildrens.org_biospecimen.TCGA-DC-5337.xml	309b963a4e3c1a46a7582a55ae6624d7	69532	live
834f50e3-a100-4198-947a-ad57b0e81f21	nationwidechildrens.org_biospecimen.TCGA-AF-2687.xml	dd1e78f10aaeb93ae94fefe8b5a4df5d	67679	live
448b5e27-902b-4a14-9f27-87f349e00d83	nationwidechildrens.org_biospecimen.TCGA-QG-A5YX.xml	b2a5527a35d4ece312c498817fbb524e	59327	live
f37ae07c-b313-48ac-966e-a8099db37949	nationwidechildrens.org_biospecimen.TCGA-AA-3833.xml	2301f0322620e8c8e282702ebd8794bc	86925	live
5b189864-96de-462f-96d9-334020bfd28e	nationwidechildrens.org_biospecimen.TCGA-CK-5916.xml	d8b6cd1785257c7be1f137ac5124958e	69437	live
1f0d95d7-e03e-4296-86c2-5fefaf9d851a	nationwidechildrens.org_biospecimen.TCGA-AZ-4615.xml	856a884f4565039195e6df13493d5747	81517	live
419e6d24-198a-40d0-bd6a-bd2b68de5479	nationwidechildrens.org_biospecimen.TCGA-CK-5913.xml	2af209458bc4d6432cef0605dc9c1038	65091	live
d5f51e15-97a7-47b0-a4da-690f791a7a76	nationwidechildrens.org_biospecimen.TCGA-AA-3693.xml	e92a7de2a82e12d34b4d3317d5628097	95129	live
a1267d81-dd3a-4448-8d4d-70ec60482887	nationwidechildrens.org_biospecimen.TCGA-AA-3966.xml	d4cb9b972e2976761407221ab75d7c6e	103101	live
aaef7620-91e1-4e42-b6fc-ced41775564c	nationwidechildrens.org_biospecimen.TCGA-CM-5862.xml	2ed682bcba578592dfecfa44c9287b30	69535	live
428688c0-a966-4a88-992e-4bddaa302d92	nationwidechildrens.org_biospecimen.TCGA-CM-5864.xml	53b4dabe6cabe13e29c9fcadcf9ddf98	69536	live
274adf3d-6b78-4d21-917b-508d61eaad11	nationwidechildrens.org_biospecimen.TCGA-AY-4071.xml	f57fc84be5daeb9b8889afce936c9c65	108029	live
2ed2011d-03b5-4972-92d5-f30a2f0a2570	nationwidechildrens.org_biospecimen.TCGA-AA-3560.xml	19b29c8087698f1bbe2020dfae8a94d5	91440	live
007cca76-3da3-4c91-ac6f-b36d6f1baf70	nationwidechildrens.org_biospecimen.TCGA-AA-3530.xml	e799bdd1b0c3717ab5ee54a7e8b4e2c2	133007	live
415d5b45-f2de-4a78-958a-f3e0d306b789	nationwidechildrens.org_biospecimen.TCGA-AA-A01G.xml	67a7e39f47520f8915bdeb7a629e21c6	115032	live
8136da99-3acb-4c07-845c-9f348fcf8ee0	nationwidechildrens.org_biospecimen.TCGA-A6-3808.xml	9af9beb7d40961a9f64872793b65b706	132235	live
ba9b2936-b73d-4f9e-bb5f-19e6591b062a	nationwidechildrens.org_biospecimen.TCGA-AA-3856.xml	c233c88321c4d1cf1edb7456dfca42ae	91436	live
db2abc83-b462-4a6d-8248-ea65edef8136	nationwidechildrens.org_biospecimen.TCGA-AZ-6605.xml	d0888224ab3699a4abea26f3d86cd594	80415	live
99ce442a-6ab5-4069-ae54-0183f6250045	nationwidechildrens.org_biospecimen.TCGA-AD-A5EK.xml	aa88a03d5d36efda1ab4311f07245c96	57662	live
c0cabcd6-9249-4cda-adfd-c5982c7ba740	nationwidechildrens.org_biospecimen.TCGA-DM-A28G.xml	fc1c9575fa0c552899871c6352368c2e	64231	live
d87e7f52-5b42-42fe-bcb6-dad37ca59534	nationwidechildrens.org_biospecimen.TCGA-AA-3819.xml	8f3b34a88f5e5601b21aa1192400dbf5	86925	live
cbb8a8a8-64ec-4257-a105-98828002338f	nationwidechildrens.org_biospecimen.TCGA-AA-3488.xml	63393d76c4893ebb6010d516634afdc6	85311	live
e3c4cbb6-909a-4811-909d-17ec947aef02	nationwidechildrens.org_biospecimen.TCGA-CM-5868.xml	0a332072debb88c735ce17aa9766cb75	69539	live
b8a92909-82de-4458-a521-f1eedb78c9a1	nationwidechildrens.org_biospecimen.TCGA-AA-3518.xml	e80339692c4cba2171a7926e34ed7a33	147367	live
65e6a0e1-7bf8-4d2b-ab97-cd5b39af48ff	nationwidechildrens.org_biospecimen.TCGA-AA-A029.xml	283958805ebc94081919106b4e904bbd	115937	live
923e9ccf-757e-4e29-b1cf-200d5cc32a59	nationwidechildrens.org_biospecimen.TCGA-A6-6648.xml	f8e9b4c2012e6882a95887e551d666c5	69649	live
cf151940-81ce-4722-9435-edc02d799ab2	nationwidechildrens.org_biospecimen.TCGA-CA-5254.xml	fcfa4db374cfdac7897c030bef7e376b	69440	live
8f410ae5-8a91-4fd3-8693-bc0f60186426	nationwidechildrens.org_biospecimen.TCGA-DM-A28A.xml	ba7bf04397eccf1c49bc962d7bf3b30e	66693	live
c6d37a33-1f40-4e79-93ec-c93fb4e3120c	nationwidechildrens.org_biospecimen.TCGA-D5-6929.xml	9bd8aa4924a6f69c8253c41bc70b6ed4	67833	live
b1e2e06f-43d1-4831-92eb-95f71c8954d4	nationwidechildrens.org_biospecimen.TCGA-NH-A50T.xml	82359c93a97ef1e68e260efa16afdc4f	59321	live
72cf3d36-c9a0-4549-a6fa-702575e1d589	nationwidechildrens.org_biospecimen.TCGA-AA-3952.xml	1c9ddec7cf641e2237ad89688e055b2f	98176	live
b858e9ab-7ea2-421b-ac02-f26a2071135b	nationwidechildrens.org_biospecimen.TCGA-AA-A017.xml	5ab2f6df5b75c2af3f369ca073d4d27e	103314	live
fe7ce05a-8ebb-4026-b959-ce4e6518d062	nationwidechildrens.org_biospecimen.TCGA-F4-6856.xml	0b6091bf1d92be36942e08577a797f2e	69453	live
36671a6d-fcfc-4865-8292-00e3d47cc689	nationwidechildrens.org_biospecimen.TCGA-AA-3845.xml	1bbe685c48b0f16306651e11f39f270d	99806	live
4289ee42-eee2-46f8-88a4-bc3bc80e1f16	nationwidechildrens.org_biospecimen.TCGA-G4-6294.xml	dc0648e811340bd59d6846a6f03f236e	69192	live
